WBGene00000020,F12B6.1a.1,ENSG00000154258,ABCA9,ENSP00000342216,16.2162																					
WBGene00000020,F12B6.1a.1,ENSG00000165029,ABCA1,ENSP00000363868,29.7763																					
WBGene00000020,F12B6.1a.1,ENSG00000154263,ABCA10,ENSP00000509702,15.424																					
WBGene00000020,F12B6.1a.1,ENSG00000107331,ABCA2,ENSP00000344155,27.1202																					
WBGene00000020,F12B6.1a.1,ENSG00000144452,ABCA12,ENSP00000272895,25.9087																					
WBGene00000020,F12B6.1a.1,ENSG00000167972,ABCA3,ENSP00000301732,22.4138																					
WBGene00000020,F12B6.1a.1,ENSG00000179869,ABCA13,ENSP00000411096,24.6505																					
WBGene00000020,F12B6.1a.1,ENSG00000154265,ABCA5,ENSP00000376443,16.0764																					
WBGene00000020,F12B6.1b.1,ENSG00000198691,ABCA4,ENSP00000359245,28.6114																					
WBGene00000020,F12B6.1b.1,ENSG00000064687,ABCA7,ENSP00000263094,26.7474																					
WBGene00000020,F12B6.1b.1,ENSG00000141338,ABCA8,ENSP00000467271,16.7754																					
WBGene00000020,F12B6.1b.1,ENSG00000154262,ABCA6,ENSP00000284425,16.4492																					
WBGene00000020,F12B6.1b.1,ENSG00000154258,ABCA9,ENSP00000342216,16.2162																					
WBGene00000020,F12B6.1b.1,ENSG00000165029,ABCA1,ENSP00000363868,29.7763																					
WBGene00000020,F12B6.1b.1,ENSG00000154263,ABCA10,ENSP00000509702,15.424																					
WBGene00000020,F12B6.1b.1,ENSG00000107331,ABCA2,ENSP00000344155,27.1202																					
WBGene00000020,F12B6.1b.1,ENSG00000144452,ABCA12,ENSP00000272895,25.9087																					
WBGene00000020,F12B6.1b.1,ENSG00000167972,ABCA3,ENSP00000301732,22.4138																					
WBGene00000020,F12B6.1b.1,ENSG00000179869,ABCA13,ENSP00000411096,24.6505																					
WBGene00000020,F12B6.1b.1,ENSG00000154265,ABCA5,ENSP00000376443,16.0764																					
WBGene00000022,Y39D8C.1.1,ENSG00000198691,ABCA4,ENSP00000359245,30.5216																					
WBGene00000022,Y39D8C.1.1,ENSG00000064687,ABCA7,ENSP00000263094,28.4684																					
WBGene00000022,Y39D8C.1.1,ENSG00000141338,ABCA8,ENSP00000467271,21.4761																					
WBGene00000022,Y39D8C.1.1,ENSG00000154262,ABCA6,ENSP00000284425,21.7536																					
WBGene00000022,Y39D8C.1.1,ENSG00000154258,ABCA9,ENSP00000342216,22.1421																					
WBGene00000022,Y39D8C.1.1,ENSG00000154263,ABCA10,ENSP00000509702,20.1998																					
WBGene00000022,Y39D8C.1.1,ENSG00000107331,ABCA2,ENSP00000344155,29.8002																					
WBGene00000022,Y39D8C.1.1,ENSG00000144452,ABCA12,ENSP00000272895,27.192																					
WBGene00000022,Y39D8C.1.1,ENSG00000167972,ABCA3,ENSP00000301732,31.7425																					
WBGene00000022,Y39D8C.1.1,ENSG00000179869,ABCA13,ENSP00000411096,27.6915																					
WBGene00000023,Y53C10A.9.1,ENSG00000198691,ABCA4,ENSP00000359245,23.8938																					
WBGene00000023,Y53C10A.9.1,ENSG00000064687,ABCA7,ENSP00000263094,22.756																					
WBGene00000023,Y53C10A.9.1,ENSG00000141338,ABCA8,ENSP00000467271,19.2162																					
WBGene00000023,Y53C10A.9.1,ENSG00000154262,ABCA6,ENSP00000284425,18.5209																					
WBGene00000023,Y53C10A.9.1,ENSG00000154258,ABCA9,ENSP00000342216,18.3944																					
WBGene00000023,Y53C10A.9.1,ENSG00000165029,ABCA1,ENSP00000363868,24.7155																					
WBGene00000023,Y53C10A.9.1,ENSG00000154263,ABCA10,ENSP00000509702,17.6991																					
WBGene00000023,Y53C10A.9.1,ENSG00000107331,ABCA2,ENSP00000344155,24.0202																					
WBGene00000023,Y53C10A.9.1,ENSG00000144452,ABCA12,ENSP00000272895,20.4804																					
WBGene00000023,Y53C10A.9.1,ENSG00000167972,ABCA3,ENSP00000301732,23.1353																					
WBGene00000023,Y53C10A.9.1,ENSG00000179869,ABCA13,ENSP00000411096,21.6182																					
WBGene00000023,Y53C10A.9.1,ENSG00000154265,ABCA5,ENSP00000376443,19.153																					
WBGene00000035,W09B12.1.1,ENSG00000042832,TG,ENSP00000220616,24.8387																					
WBGene00000036,Y44E3A.2.1,ENSG00000114200,BCHE,ENSP00000264381,34.4992																					
WBGene00000036,Y44E3A.2.2,ENSG00000114200,BCHE,ENSP00000264381,34.4992																					
WBGene00000037,Y48B6A.8.1,ENSG00000172828,CES3,ENSP00000304782,24.7117																					
WBGene00000037,Y48B6A.8.1,ENSG00000172824,CES4A,ENSP00000497868,25.8649																					
WBGene00000037,Y48B6A.8.1,ENSG00000172831,CES2,ENSP00000317842,25.0412																					
WBGene00000037,Y48B6A.8.1,ENSG00000087085,ACHE,ENSP00000241069,30.8072																					
WBGene00000037,Y48B6A.8.1,ENSG00000159398,CES5A,ENSP00000290567,25.7002																					
WBGene00000037,Y48B6A.8.1,ENSG00000198848,CES1,ENSP00000353720,26.6886																					
WBGene00000037,Y48B6A.8.1,ENSG00000146938,NLGN4X,ENSP00000370485,25.2059																					
WBGene00000037,Y48B6A.8.1,ENSG00000165246,NLGN4Y,ENSP00000510011,24.547																					
WBGene00000037,Y48B6A.8.1,ENSG00000170835,CEL,ENSP00000361151,24.8764																					
WBGene00000037,Y48B6A.8.1,ENSG00000169760,NLGN1,ENSP00000511841,25.3707																					
WBGene00000037,Y48B6A.8.1,ENSG00000196338,NLGN3,ENSP00000351591,25.2059																					
WBGene00000037,Y48B6A.8.1,ENSG00000169992,NLGN2,ENSP00000305288,24.7117																					
WBGene00000038,Y48B6A.7.1,ENSG00000172828,CES3,ENSP00000304782,25.2492																					
WBGene00000038,Y48B6A.7.1,ENSG00000172824,CES4A,ENSP00000497868,27.0764																					
WBGene00000038,Y48B6A.7.1,ENSG00000172831,CES2,ENSP00000317842,27.4086																					
WBGene00000038,Y48B6A.7.1,ENSG00000087085,ACHE,ENSP00000241069,31.7276																					
WBGene00000038,Y48B6A.7.1,ENSG00000159398,CES5A,ENSP00000290567,27.0764																					
WBGene00000038,Y48B6A.7.1,ENSG00000198848,CES1,ENSP00000353720,26.9103																					
WBGene00000038,Y48B6A.7.1,ENSG00000146938,NLGN4X,ENSP00000370485,26.0797																					
WBGene00000038,Y48B6A.7.1,ENSG00000165246,NLGN4Y,ENSP00000510011,26.2458																					
WBGene00000038,Y48B6A.7.1,ENSG00000170835,CEL,ENSP00000361151,24.0864																					
WBGene00000038,Y48B6A.7.1,ENSG00000169760,NLGN1,ENSP00000511841,25.2492																					
WBGene00000038,Y48B6A.7.1,ENSG00000196338,NLGN3,ENSP00000351591,25.7475																					
WBGene00000038,Y48B6A.7.1,ENSG00000169992,NLGN2,ENSP00000305288,25.0831																					
WBGene00000039,C42D8.5.1,ENSG00000130234,ACE2,ENSP00000252519,20.7506																					
WBGene00000040,ZK455.1.1,ENSG00000136381,IREB2,ENSP00000258886,55.8061																					
WBGene00000041,F54H12.1a.1,ENSG00000100412,ACO2,ENSP00000216254,72.8443																					
WBGene00000067,T25C8.2.1,ENSG00000075624,ACTB,ENSP00000494750,93.0667																					
WBGene00000067,T25C8.2.1,ENSG00000184009,ACTG1,ENSP00000458435,93.6																					
WBGene00000068,F17C8.1.1,ENSG00000162104,ADCY9,ENSP00000294016,35.9936																					
WBGene00000073,F57F5.4a.1,ENSG00000075340,ADD2,ENSP00000264436,23.0769																					
WBGene00000073,F57F5.4a.1,ENSG00000148700,ADD3,ENSP00000348381,26.0229																					
WBGene00000073,F57F5.4a.1,ENSG00000087274,ADD1,ENSP00000508142,29.2962																					
WBGene00000073,F57F5.4b.1,ENSG00000075340,ADD2,ENSP00000264436,23.0769																					
WBGene00000073,F57F5.4b.1,ENSG00000148700,ADD3,ENSP00000348381,26.0229																					
WBGene00000073,F57F5.4b.1,ENSG00000087274,ADD1,ENSP00000508142,29.2962																					
WBGene00000075,ZK154.7.1,ENSG00000151694,ADAM17,ENSP00000309968,29.7376																					
WBGene00000079,H15N14.1c.1,ENSG00000065457,ADAT1,ENSP00000457501,10.2697																					
WBGene00000079,H15N14.1e.1,ENSG00000065457,ADAT1,ENSP00000457501,10.2697																					
WBGene00000080,T20H4.4.1,ENSG00000160710,ADAR,ENSP00000357459,33.5354																					
WBGene00000081,Y50D7A.7.1,ENSG00000018510,AGPS,ENSP00000264167,51.7588																					
WBGene00000086,C02H7.3a.1,ENSG00000110514,MADD,ENSP00000516604,40.5962																					
WBGene00000086,C02H7.3b.1,ENSG00000110514,MADD,ENSP00000516604,40.5962																					
WBGene00000089,Y87G2A.4.1,ENSG00000069974,RAB27A,ENSP00000337761,60.9302																					
WBGene00000090,B0334.8a.1,ENSG00000105851,PIK3CG,ENSP00000419260,23.7733																					
WBGene00000090,B0334.8a.1,ENSG00000139144,PIK3C2G,ENSP00000445381,18.3587																					
WBGene00000090,B0334.8a.1,ENSG00000051382,PIK3CB,ENSP00000501150,24.2809																					
WBGene00000090,B0334.8a.1,ENSG00000133056,PIK3C2B,ENSP00000507222,20.1354																					
WBGene00000090,B0334.8a.1,ENSG00000171608,PIK3CD,ENSP00000366563,25.2961																					
WBGene00000090,B0334.8a.1,ENSG00000011405,PIK3C2A,ENSP00000509400,18.1049																					
WBGene00000093,Y62E10A.5a.1,ENSG00000170430,MGMT,ENSP00000498729,25.1429																					
WBGene00000095,C25A1.11.1,ENSG00000133794,BMAL1,ENSP00000384517,29.5806																					
WBGene00000095,C25A1.11.1,ENSG00000134852,CLOCK,ENSP00000426983,20.5298																					
WBGene00000095,C25A1.11.1,ENSG00000029153,BMAL2,ENSP00000266503,27.8146																					
WBGene00000095,C25A1.11.1,ENSG00000170485,NPAS2,ENSP00000338283,20.5298																					
WBGene00000095,C25A1.11.1,ENSG00000143437,ARNT,ENSP00000351407,49.2274																					
WBGene00000095,C25A1.11.1,ENSG00000172379,ARNT2,ENSP00000307479,48.1236																					
WBGene00000095,C25A1.11.1,ENSG00000166049,PASD1,ENSP00000359382,6.62252																					
WBGene00000096,C41G7.5a.1,ENSG00000106546,AHR,ENSP00000242057,30.3987																					
WBGene00000097,F58E10.4.1,ENSG00000158552,ZFAND2B,ENSP00000289528,36.1386																					
WBGene00000097,F58E10.4.1,ENSG00000178381,ZFAND2A,ENSP00000314619,29.703																					
WBGene00000099,B0207.4.1,ENSG00000178999,AURKB,ENSP00000463999,57.7049																					
WBGene00000099,B0207.4.2,ENSG00000178999,AURKB,ENSP00000463999,57.7049																					
WBGene00000105,F48F7.1a.1,ENSG00000123908,AGO2,ENSP00000220592,58.0645																					
WBGene00000105,F48F7.1a.2,ENSG00000123908,AGO2,ENSP00000220592,58.0645																					
WBGene00000105,F48F7.1a.3,ENSG00000123908,AGO2,ENSP00000220592,58.0645																					
WBGene00000105,F48F7.1b.1,ENSG00000123908,AGO2,ENSP00000220592,58.0645																					
WBGene00000106,T07D3.7a.1,ENSG00000123908,AGO2,ENSP00000220592,62.967																					
WBGene00000106,T07D3.7b.1,ENSG00000123908,AGO2,ENSP00000220592,62.967																					
WBGene00000107,F54D8.3a.1,ENSG00000136010,ALDH1L2,ENSP00000258494,47.451																					
WBGene00000107,F54D8.3a.1,ENSG00000111275,ALDH2,ENSP00000261733,68.0392																					
WBGene00000107,F54D8.3a.1,ENSG00000128918,ALDH1A2,ENSP00000249750,60.9804																					
WBGene00000107,F54D8.3a.1,ENSG00000144908,ALDH1L1,ENSP00000377083,49.8039																					
WBGene00000107,F54D8.3a.1,ENSG00000108602,ALDH3A1,ENSP00000225740,23.3333																					
WBGene00000107,F54D8.3a.1,ENSG00000132746,ALDH3B2,ENSP00000501254,17.8431																					
WBGene00000107,F54D8.3a.1,ENSG00000137124,ALDH1B1,ENSP00000366927,64.1176																					
WBGene00000107,F54D8.3a.1,ENSG00000143149,ALDH9A1,ENSP00000346827,37.8431																					
WBGene00000107,F54D8.3a.1,ENSG00000161618,ALDH16A1,ENSP00000293350,25.2941																					
WBGene00000107,F54D8.3a.1,ENSG00000006534,ALDH3B1,ENSP00000473990,22.7451																					
WBGene00000107,F54D8.3a.1,ENSG00000165092,ALDH1A1,ENSP00000297785,61.7647																					
WBGene00000107,F54D8.3a.1,ENSG00000072210,ALDH3A2,ENSP00000176643,23.5294																					
WBGene00000108,K04F1.15.1,ENSG00000136010,ALDH1L2,ENSP00000258494,47.6654																					
WBGene00000108,K04F1.15.1,ENSG00000111275,ALDH2,ENSP00000261733,63.2296																					
WBGene00000108,K04F1.15.1,ENSG00000128918,ALDH1A2,ENSP00000249750,59.144																					
WBGene00000108,K04F1.15.1,ENSG00000144908,ALDH1L1,ENSP00000377083,49.0272																					
WBGene00000108,K04F1.15.1,ENSG00000108602,ALDH3A1,ENSP00000225740,23.5409																					
WBGene00000108,K04F1.15.1,ENSG00000132746,ALDH3B2,ENSP00000501254,18.2879																					
WBGene00000108,K04F1.15.1,ENSG00000137124,ALDH1B1,ENSP00000366927,63.035																					
WBGene00000108,K04F1.15.1,ENSG00000143149,ALDH9A1,ENSP00000346827,36.965																					
WBGene00000108,K04F1.15.1,ENSG00000161618,ALDH16A1,ENSP00000293350,24.9027																					
WBGene00000108,K04F1.15.1,ENSG00000006534,ALDH3B1,ENSP00000473990,22.179																					
WBGene00000108,K04F1.15.1,ENSG00000165092,ALDH1A1,ENSP00000297785,58.9494																					
WBGene00000108,K04F1.15.1,ENSG00000072210,ALDH3A2,ENSP00000176643,23.1518																					
WBGene00000109,F36H1.6.1,ENSG00000136010,ALDH1L2,ENSP00000258494,59.0308																					
WBGene00000109,F36H1.6.1,ENSG00000128918,ALDH1A2,ENSP00000249750,26.5419																					
WBGene00000109,F36H1.6.1,ENSG00000144908,ALDH1L1,ENSP00000377083,59.2511																					
WBGene00000109,F36H1.6.1,ENSG00000108602,ALDH3A1,ENSP00000225740,12.6652																					
WBGene00000109,F36H1.6.1,ENSG00000137124,ALDH1B1,ENSP00000366927,25.5507																					
WBGene00000109,F36H1.6.1,ENSG00000143149,ALDH9A1,ENSP00000346827,22.3568																					
WBGene00000109,F36H1.6.1,ENSG00000161618,ALDH16A1,ENSP00000293350,14.978																					
WBGene00000109,F36H1.6.1,ENSG00000006534,ALDH3B1,ENSP00000473990,12.8855																					
WBGene00000109,F36H1.6.1,ENSG00000165092,ALDH1A1,ENSP00000297785,25.6608																					
WBGene00000109,F36H1.6.1,ENSG00000072210,ALDH3A2,ENSP00000176643,13.326																					
WBGene00000110,T05H4.13a.1,ENSG00000108602,ALDH3A1,ENSP00000225740,45.2525																					
WBGene00000110,T05H4.13a.1,ENSG00000006534,ALDH3B1,ENSP00000473990,43.8384																					
WBGene00000110,T05H4.13b.1,ENSG00000108602,ALDH3A1,ENSP00000225740,45.2525																					
WBGene00000110,T05H4.13b.1,ENSG00000006534,ALDH3B1,ENSP00000473990,43.8384																					
WBGene00000110,T05H4.13c.1,ENSG00000108602,ALDH3A1,ENSP00000225740,45.2525																					
WBGene00000110,T05H4.13c.1,ENSG00000006534,ALDH3B1,ENSP00000473990,43.8384																					
WBGene00000110,T05H4.13d.1,ENSG00000108602,ALDH3A1,ENSP00000225740,45.2525																					
WBGene00000110,T05H4.13d.1,ENSG00000006534,ALDH3B1,ENSP00000473990,43.8384																					
WBGene00000111,T08B1.3.1,ENSG00000108602,ALDH3A1,ENSP00000225740,49.6567																					
WBGene00000111,T08B1.3.1,ENSG00000006534,ALDH3B1,ENSP00000473990,45.7666																					
WBGene00000112,F56D12.1a.1,ENSG00000159423,ALDH4A1,ENSP00000364490,53.8188																					
WBGene00000112,F56D12.1a.2,ENSG00000159423,ALDH4A1,ENSP00000364490,53.8188																					
WBGene00000113,F45H10.1a.1,ENSG00000112294,ALDH5A1,ENSP00000350191,48.2759																					
WBGene00000114,F13D12.4a.1,ENSG00000119711,ALDH6A1,ENSP00000450436,65.9656																					
WBGene00000115,F01F1.6.1,ENSG00000164904,ALDH7A1,ENSP00000387123,61.7702																					
WBGene00000115,F01F1.6.2,ENSG00000164904,ALDH7A1,ENSP00000387123,61.7702																					
WBGene00000116,C54D1.4.1,ENSG00000118514,ALDH8A1,ENSP00000265605,48.6166																					
WBGene00000117,F42G9.5a.1,ENSG00000143149,ALDH9A1,ENSP00000346827,35.6623																					
WBGene00000117,F42G9.5b.1,ENSG00000143149,ALDH9A1,ENSP00000346827,35.6623																					
WBGene00000117,F42G9.5b.2,ENSG00000143149,ALDH9A1,ENSP00000346827,35.6623																					
WBGene00000121,F23B2.6.1,ENSG00000160679,CHTOP,ENSP00000357683,16.2996																					
WBGene00000121,F23B2.6.1,ENSG00000183684,ALYREF,ENSP00000421592,28.6344																					
WBGene00000121,F23B2.6.1,ENSG00000100227,POLDIP3,ENSP00000252115,13.6564																					
WBGene00000122,M18.7a.1,ENSG00000160679,CHTOP,ENSP00000357683,17.9167																					
WBGene00000122,M18.7a.1,ENSG00000183684,ALYREF,ENSP00000421592,30.8333																					
WBGene00000122,M18.7a.1,ENSG00000100227,POLDIP3,ENSP00000252115,14.5833																					
WBGene00000123,F36A4.7.1,ENSG00000181222,POLR2A,ENSP00000502190,71.6056																					
WBGene00000137,R13G10.2.1,ENSG00000088826,SMOX,ENSP00000307252,11.7718																					
WBGene00000137,R13G10.2.1,ENSG00000069535,MAOB,ENSP00000367309,12.0146																					
WBGene00000137,R13G10.2.1,ENSG00000104951,IL4I1,ENSP00000375702,9.34466																					
WBGene00000142,C08B6.9.1,ENSG00000142230,SAE1,ENSP00000270225,31.4286																					
WBGene00000143,K06H7.6.1,ENSG00000176248,ANAPC2,ENSP00000314004,24.6238																					
WBGene00000144,F15H10.3a.1,ENSG00000164162,ANAPC10,ENSP00000423995,24.0566																					
WBGene00000144,F15H10.3b.1,ENSG00000164162,ANAPC10,ENSP00000423995,24.0566																					
WBGene00000144,F15H10.3c.1,ENSG00000164162,ANAPC10,ENSP00000423995,24.0566																					
WBGene00000144,F15H10.3d.1,ENSG00000164162,ANAPC10,ENSP00000423995,24.0566																					
WBGene00000145,F35G12.9.1,ENSG00000141552,ANAPC11,ENSP00000339695,31.1111																					
WBGene00000146,F46F3.4a.1,ENSG00000088808,PPP1R13B,ENSP00000202556,29.3888																					
WBGene00000146,F46F3.4a.1,ENSG00000143514,TP53BP2,ENSP00000341957,29.5189																					
WBGene00000146,F46F3.4b.1,ENSG00000088808,PPP1R13B,ENSP00000202556,29.3888																					
